id	cul	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RHAB	FNL1	FNL2	AN	AC	RATE_WITCH	MR	SBS	AM	IRI_EC	IRI_PT	EXP
653	EN1586	EN	1	54	South	Atheist	United States 	United States 	Academic AdvisorAdvis	TEXAS	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	0	NA	NA	2	2.36363636363636	1	4	-4	3.2	6.57142857142857	5.28571428571429	1.66666666666667
654	EN1587	EN	1	26	South	wiccan	USA	USA	Paramedic	Florida 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	3	NA	NA	4.5	3.27272727272727	0	5.46153846153846	3	8.26666666666667	4.42857142857143	5.57142857142857	2.33333333333333
655	EN1588	EN	1	26	South	Christian/Jewish	USA	USA	Currently unemployeed	Texas	Yes		Vocational School / Technical College / Communication College (Associate Degree)	0	NA	NA	3.125	1.36363636363636	1	4.30769230769231	0.333333333333333	3	4.42857142857143	4	2.33333333333333
656	EN1589	EN	1	48	South	Catholic	United States	United States	Homemaker	TX	Yes		University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	3.25	3.63636363636364	1	5.61538461538461	2.33333333333333	2.13333333333333	5.85714285714286	5.28571428571429	2.33333333333333
657	EN159	EN	1	25	Northeast	Christian	USA	USA	Teacher	PA	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	2	NA	NA	3.5	3.09090909090909	0	1.92307692307692	3.66666666666667	2.73333333333333	6.85714285714286	6.28571428571429	6
658	EN1590	EN	1	34	West	no religion	United States	United States	accountant	Oregon	No	Business	University / College / Undergraduate School (Bachelor Degree)	0	NA	NA	3	4	1	4	0	5	4	4	2
659	EN1591	EN	1	36	West	None	US	US	Producer	CA	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	0	NA	NA	2	3.90909090909091	0	5.38461538461539	-1.33333333333333	3.73333333333333	4.42857142857143	7	2.33333333333333
660	EN1592	EN	1	57	South	Baptist	United States	United States	Local government	KY	Yes		University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	2.5	5.36363636363636	1	6.07692307692308	3.33333333333333	1.66666666666667	6.57142857142857	4.28571428571429	1.33333333333333
661	EN1593	EN	1	23	West	Christian 	Orange 	Anaheim 	None 	California 	Yes	Native	Vocational School / Technical College / Communication College (Associate Degree)	0	NA	NA	3	4	1	4	0	5	4	4	3.33333333333333
662	EN1594	EN	1	35	South	None	Madison	Madison	None	Florida	Yes		Vocational School / Technical College / Communication College (Associate Degree)	2	NA	NA	4.5	4.72727272727273	1	7	2.16666666666667	3.8	5.28571428571429	4.42857142857143	1
663	EN1595	EN	1	20	South	Baptist	United States	United States	Homemaker	Alabama	Yes		Other	10	NA	NA	3.375	3.27272727272727	1	7	4	5.2	6.85714285714286	5.57142857142857	2.33333333333333
664	EN1596	EN	1	48	South	roman catholic 	United States	United States	unemployed 	tx	Yes		University / College / Undergraduate School (Bachelor Degree)	2	NA	NA	3.375	5.27272727272727	0	5.46153846153846	3.5	7.46666666666667	5	5.57142857142857	2
665	EN1597	EN	1	28	South	Buddhist	USA 	Usa	Telecommunications	Georgia	Yes		Vocational School / Technical College / Communication College (Associate Degree)	3	NA	NA	5	1.36363636363636	1	7	1.33333333333333	4.66666666666667	7	7	2.66666666666667
666	EN1598	EN	1	30	South	Catholic 	United state 	Abbeville	Self employed 	Louisiana 	Yes		Junior High School / Middle School	0	NA	NA	4.125	3.63636363636364	1	4.46153846153846	0.5	2.2	4.28571428571429	6.42857142857143	1
667	EN1599	EN	1	37	South	nothing 	United states 	taxes 	nothing 	taxes 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	2	NA	NA	3.375	4.18181818181818	1	5.53846153846154	0.833333333333333	4.26666666666667	4.85714285714286	3.85714285714286	1.66666666666667
668	EN16	EN	0	35	Northeast	Christian	United States of America	New York	Banking	New York 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4.75	6.27272727272727	1	6.23076923076923	4	3.66666666666667	6.57142857142857	6.14285714285714	6.33333333333333
669	EN160	EN	0	35	Northeast	Christian	United state	United state	Business	Washington	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	1	NA	NA	3.75	5.09090909090909	1	5.15384615384615	2.16666666666667	4.46666666666667	5.71428571428571	5.71428571428571	3
670	EN1600	EN	1	20	South	N/A	USA	USA	House Painter	Florida	No	Conversational	Junior High School / Middle School	0	NA	NA	2.25	3	1	6	1.33333333333333	3.93333333333333	5.85714285714286	5	1
671	EN1601	EN	1	40	South	For worth	US	US	Sr. Mamager	TX	Yes	Basic	University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	5	5.90909090909091	1	1	4	10	4.42857142857143	5.28571428571429	8
672	EN1602	EN	1	21	South	Spiritual 	USA	USA	Djdj	Tx	Yes		Junior High School / Middle School	2	NA	NA	4.625	5.90909090909091	1	6	4	4.93333333333333	3.71428571428571	3.71428571428571	2.33333333333333
673	EN1603	EN	1	21	South	protestant	United States of America		Student	VA	Yes		Vocational School / Technical College / Communication College (Associate Degree)	10	NA	NA	3.125	4.18181818181818	1	5.30769230769231	3.66666666666667	4.4	4.57142857142857	4.57142857142857	1
674	EN1604	EN	1	24	South	Adventist	Usa	Usa	Bartender	Fl	Yes		University / College / Undergraduate School (Bachelor Degree)	6	NA	NA	4.375	3.27272727272727	1	4.76923076923077	2.66666666666667	3.2	4.71428571428571	5.28571428571429	2.66666666666667
675	EN1605	EN	1	31	West	Islam	United states			Virginia	Yes	Basic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	5	5.90909090909091	1	1	4	9.33333333333333	4.14285714285714	4.71428571428571	7.33333333333333
676	EN1606	EN	1	38	South	Baptist	USA	USA	teacher	KY	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	1.625	6.09090909090909	1	2.84615384615385	3.33333333333333	1.66666666666667	5.42857142857143	4.42857142857143	1
677	EN1607	EN	1	22	South	Christian 	United States 	United States	Unemployed 	FL	Yes		Junior High School / Middle School	5	NA	NA	3.375	2.72727272727273	1	6.07692307692308	3.83333333333333	5.06666666666667	3.28571428571429	4.57142857142857	6.66666666666667
678	EN1608	EN	1	20	South	Christian 	United States	United States	Food	Texas 	Yes		University / College / Undergraduate School (Bachelor Degree)	6	NA	NA	3	4	1	4	0	5	3.85714285714286	4.28571428571429	1
679	EN1609	EN	1	20	South	n/a	USA	USA	student	fl	Yes		Vocational School / Technical College / Communication College (Associate Degree)	2	NA	NA	3.25	3.36363636363636	0	6.15384615384615	0.666666666666667	2.2	5.71428571428571	6.42857142857143	4.33333333333333
680	EN161	EN	1	20	South	Christianity	USA	USA	Airport	AR	Yes		Junior High School / Middle School	8	NA	NA	4.5	3.45454545454545	0	6	4	4.4	5.85714285714286	7	2.33333333333333
681	EN1610	EN	1	51	South	Christian 	Usa	Usa	Homemaker 	Alabama 	Yes	Basic	University / College / Undergraduate School (Bachelor Degree)	5	NA	NA	5	5.90909090909091	1	6	3.33333333333333	5.73333333333333	7	6	3.33333333333333
682	EN1611	EN	1	25	West	none	USA	USA	Software engineer	CA	Yes		University / College / Undergraduate School (Bachelor Degree)	1	NA	NA	3.75	3.36363636363636	0	4.92307692307692	-2	4.13333333333333	3.71428571428571	4.57142857142857	2.66666666666667
683	EN1612	EN	1	25	West	Christian	United States	United States	None	NM	Yes		Other	10	NA	NA	1	4	1	4	0	2	7	7	1
684	EN1613	EN	1	22	South	Christian	USA 	USA 	Cleaner	Florida	Yes		Other	10	NA	NA	2.625	5.72727272727273	1	6.61538461538461	4	6.06666666666667	5	5.85714285714286	6.66666666666667
685	EN1614	EN	1	48	South	Protestant	USA	USA	Software Analyst	Tennessee	Yes		Vocational School / Technical College / Communication College (Associate Degree)	10	NA	NA	4.125	5.18181818181818	1	6.53846153846154	3.33333333333333	2.8	6.28571428571429	6	4
686	EN1615	EN	1	49	South	spiritualist	United States	United States	group home mgr	SC	Yes		University / College / Undergraduate School (Bachelor Degree)	2	NA	NA	4	1.54545454545455	1	5.76923076923077	4	5.66666666666667	6.57142857142857	5.85714285714286	1.66666666666667
687	EN1616	EN	1	46	West	none	Santa Cruz	Kern	Teacher	CA	No	Conversational	Graduate University / Professional School (Master's Degree, Doctoral Degree)	1	NA	NA	2.25	3.27272727272727	1	6.92307692307692	2.16666666666667	6.93333333333333	6	6.14285714285714	1.33333333333333
688	EN1617	EN	1	30	South	Christianity	America 	America 	Marketing 	Texas 	Yes	Business	Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	1.625	6.54545454545455	1	5	3.83333333333333	1.66666666666667	5.42857142857143	4.71428571428571	2.33333333333333
689	EN1618	EN	1	29	South	Christian	United States	United States	Paralegal	SC	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	5	4.90909090909091	0	7	3.16666666666667	5.86666666666667	6.14285714285714	7	2.66666666666667
690	EN1619	EN	1	44	West	Christian 	United states of America 	United states of America	Healthcare 	California 	Yes		University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	5	5.90909090909091	1	1	4	10	4.42857142857143	5.28571428571429	8
691	EN162	EN	0	21	West	Catholic 	U.S.A	U.S.A	 School	Cali	Yes		Junior High School / Middle School	5	NA	NA	2.375	3.63636363636364	1	6	2.16666666666667	5.06666666666667	4.28571428571429	4.57142857142857	2.66666666666667
692	EN1620	EN	1	41	South	Episcopal 	Usa	Usa	Slp	Fl	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	2.5	4.72727272727273	1	6.53846153846154	3.83333333333333	3.6	4.71428571428571	3.85714285714286	3.66666666666667
693	EN1621	EN	1	41	South	atheist	USA	USA	none	Florida	Yes		Other	0	NA	NA	2.375	2.18181818181818	1	6.15384615384615	-2.5	3	1.71428571428571	1.85714285714286	1.33333333333333
694	EN1622	EN	1	27	South	Nondemonination	United states	USA	unemployed 	Georgia	Yes		Other	0	NA	NA	3.75	5.18181818181818	1	4.92307692307692	4	3.8	5	6	1
695	EN1623	EN	1	47	South	Evangelical 	USA 	Tarrant 	Food 	Texas	Yes	Basic	University / College / Undergraduate School (Bachelor Degree)	3	NA	NA	4.75	3.09090909090909	0	6.38461538461539	3.83333333333333	5.66666666666667	6	5.57142857142857	1.33333333333333
696	EN1624	EN	1	32	South	Catholic 	USA 	Usa	Homemaker	Al	Yes		Vocational School / Technical College / Communication College (Associate Degree)	0	NA	NA	2.25	1.63636363636364	1	4.92307692307692	3.5	4.33333333333333	6.14285714285714	5.14285714285714	1.33333333333333
697	EN1625	EN	1	58	South	Baptism 	United States	United States		Georgia	Yes	Basic	Junior High School / Middle School	2	NA	NA	4.375	5.36363636363636	1	4	-1.66666666666667	4.06666666666667	4.14285714285714	4.42857142857143	2.66666666666667
698	EN1626	EN	1	24	South	Christian 	Gloucester 	Gloucester	Homemaker	Virginia	Yes		Junior High School / Middle School	1	NA	NA	3.5	3.81818181818182	1	7	-1.33333333333333	2.46666666666667	4	4	1.33333333333333
699	EN1627	EN	1	34	South	Brought up catholic but I驕ｯｽｶ陷ｽｦ non denominational as of now	Usa	Usa	Homemakers 	Kentucky 	Yes		Vocational School / Technical College / Communication College (Associate Degree)	2	NA	NA	4.5	3.27272727272727	1	6.69230769230769	3.16666666666667	5.93333333333333	5.28571428571429	5.57142857142857	2
700	EN1628	EN	1	38	South	No religion 	United States	United States	Assistant manager 	Louisiana 	Yes	Basic	Other	0	NA	NA	3	2.90909090909091	1	6.69230769230769	2.83333333333333	4.06666666666667	6.71428571428571	7	1
701	EN1629	EN	1	33	South	I don驕ｯｽｶ陷ｽｲ know 	United state 	United State 	None	North Carolina 	Yes		Other	0	NA	NA	3	4	1	4.69230769230769	0	5	4.71428571428571	4.14285714285714	1
702	EN163	EN	1	22	Midwest	Catholic 	United States 	United States	Nanny	Michigan 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	10	NA	NA	4.125	3.72727272727273	1	5.76923076923077	2.66666666666667	3.86666666666667	6.28571428571429	5.28571428571429	4.66666666666667
703	EN1630	EN	1	23	South	Christian	United States	Florida United States	Self employed	Florida	Yes		Junior High School / Middle School	1	NA	NA	3.75	4.63636363636364	1	6.30769230769231	-1.33333333333333	4.46666666666667	4.28571428571429	3.71428571428571	2.66666666666667
704	EN1631	EN	1	28	South	Christian	USA	USA	None	Ga	Yes		Vocational School / Technical College / Communication College (Associate Degree)	6	NA	NA	4	3.36363636363636	0	4.69230769230769	4	8.33333333333333	6.14285714285714	5.57142857142857	1.66666666666667
705	EN1632	EN	1	24	West	Christian 	United states	United states	Babysitter	California 	Yes		Other	10	NA	NA	3.5	3.63636363636364	1	6.69230769230769	3.33333333333333	5.33333333333333	5.85714285714286	5.71428571428571	2
706	EN1633	EN	1	35	West	Roman catholic	America	America	IT	Washington	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	4.25	5.45454545454545	1	2.76923076923077	2.66666666666667	5.33333333333333	4.71428571428571	4	6
707	EN1634	EN	1	28	South	Lake worth 	United States 	United state 	Nanny	Florida	Yes	Native	University / College / Undergraduate School (Bachelor Degree)	5	NA	NA	3.875	4.27272727272727	1	2.92307692307692	3.33333333333333	7.93333333333333	3.57142857142857	4.14285714285714	7
708	EN1635	EN	1	27	South	prefer not to answer	United States of America	Stone Mountain	dont know	Georgia	Yes	Basic	University / College / Undergraduate School (Bachelor Degree)	3	NA	NA	4.5	5.36363636363636	1	3.15384615384615	2.33333333333333	7.8	4.42857142857143	4.85714285714286	2
709	EN1636	EN	1	39	South	Christian	United States	United States	Office manager 	Florida 	Yes		Vocational School / Technical College / Communication College (Associate Degree)	10	NA	NA	4.25	3.45454545454545	1	7	4	5.93333333333333	7	6.85714285714286	3.33333333333333
710	EN1637	EN	1	29	South	Christian 	USA 	USA 	Caregiver 	Mississippi 	Yes	Conversational	Other	4	NA	NA	5	4	1	3.92307692307692	0	4.13333333333333	3.85714285714286	4.14285714285714	2.33333333333333
711	EN1638	EN	1	52	South	Born Again Christian 	USA 	Los Angels 	Daycare 	CA	Yes	Basic	Vocational School / Technical College / Communication College (Associate Degree)	10	NA	NA	3.75	4.54545454545455	1	7	2.5	2.73333333333333	4.71428571428571	5.28571428571429	1
712	EN1639	EN	1	34	South	Baptist	United States	Sunflower	Caregiver	MS	Yes		Vocational School / Technical College / Communication College (Associate Degree)	4	NA	NA	3.375	4.36363636363636	1	2.92307692307692	2.16666666666667	8.4	3.28571428571429	4.28571428571429	1
713	EN164	EN	0	54	Midwest	IRRELIGIOUS.	USA	USA	intellectual profession executive freelance	OH	Yes		Junior High School / Middle School	0	NA	NA	1.75	2.45454545454545	0	4	0	1.33333333333333	1.42857142857143	3.14285714285714	4
714	EN1640	EN	1	48	South	South	Duval	Duval	Self Employed 	Jacksonville 	Yes		Graduate University / Professional School (Master's Degree, Doctoral Degree)	0	NA	NA	3.375	3.54545454545455	1	6.07692307692308	-4	4.66666666666667	5.28571428571429	2.85714285714286	1
715	EN1641	EN	1	40	South	Christianity	USA	USA	Unemployed 	Alabama 	Yes		University / College / Undergraduate School (Bachelor Degree)	1	NA	NA	3.5	2.09090909090909	1	6.76923076923077	1.83333333333333	5.13333333333333	6	5.57142857142857	2.33333333333333
716	EN1642	EN	1	28	South	None	United States 	United States 	Self employed 	New york	Yes		Junior High School / Middle School	10	NA	NA	5	5.90909090909091	1	1	4	10	4.42857142857143	5.28571428571429	8
717	EN1643	EN	1	52	South	Protestant 	USA	USA	Retail	Georgia	Yes		University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	5	4.90909090909091	1	6.46153846153846	3.83333333333333	8.93333333333333	5.85714285714286	5.71428571428571	5
718	EN1644	EN	1	26	South	Christian	United states	United States	Pharmacy tech	Texas	Yes		Other	10	NA	NA	4.875	5.90909090909091	0	7	4	9.66666666666667	7	5.14285714285714	7.66666666666667
719	EN1645	EN	1	26	South	Christian	United States	United States	Unemployed	Oklahoma 	Yes		Other	10	NA	NA	3.625	4.27272727272727	1	6.61538461538461	2.16666666666667	5.2	6.14285714285714	6.42857142857143	1
720	EN1646	EN	1	60	South	South	United States America 	Americans 	nurse	Tennessee 	Yes	Basic	Vocational School / Technical College / Communication College (Associate Degree)	10	NA	NA	4.125	4.36363636363636	0	3.84615384615385	0	4.4	4.28571428571429	4.14285714285714	2.33333333333333
721	EN1647	EN	1	22	South	Agnostic 	Usa	Usa	Food	Ky	Yes		Vocational School / Technical College / Communication College (Associate Degree)	0	NA	NA	4	2.72727272727273	1	6.38461538461539	2.33333333333333	6.33333333333333	7	5.14285714285714	3.66666666666667
722	EN1648	EN	1	22	South	Judaism	US	US	Disability education	Texas	Yes	Basic	University / College / Undergraduate School (Bachelor Degree)	3	NA	NA	5	1.36363636363636	0	6.61538461538461	2.66666666666667	6.8	6.42857142857143	2.28571428571429	6.33333333333333
723	EN1649	EN	1	40	South	Catholic 	USA 	USA	Stay at home mom	Maryland 	Yes		University / College / Undergraduate School (Bachelor Degree)	0	NA	NA	4	4.09090909090909	1	5.84615384615385	2.33333333333333	6.2	5.42857142857143	4.71428571428571	1.33333333333333
724	EN165	EN	1	30	Midwest	None	United states	United states	Cashier	Illinois 	Yes		Vocational School / Technical College / Communication College (Associate Degree)	0	NA	NA	3.75	2.54545454545455	0	6.84615384615385	-3	2.66666666666667	6	6	1.33333333333333
725	EN1650	EN	1	30	South	NONE	United States	United States		NC	Yes		University / College / Undergraduate School (Bachelor Degree)	9	NA	NA	4.625	5.45454545454545	1	6.53846153846154	3.66666666666667	9.26666666666667	4.28571428571429	4.85714285714286	8
726	EN1651	EN	1	29	South	Christian	United States	United States	Mother baby tech	Al	Yes	Basic	University / College / Undergraduate School (Bachelor Degree)	10	NA	NA	4.5	4.81818181818182	1	1.76923076923077	2.33333333333333	8.73333333333333	4.71428571428571	5	7.66666666666667
